Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location
E982120,1500 Block Of Grant  Avenue,San Francisco,CA,94133,09/11/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40763915462203 37.80126545645806)
E982103,1200 Block Of 47th  Avenue,San Francisco,CA,94122,09/10/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.50712724994914 37.763179971362156)
E982101,200 Block Of Thornton  Avenue,San Francisco,CA,94124,09/10/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.39480641282604 37.7309628614076)
E982100,800 Block Of Turk  Street,San Francisco,CA,94102,09/10/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,POINT (-122.4230901891613 37.78158540309082)
E982108,3600 Block Of 23rd  Street,San Francisco,CA,94110,09/10/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,POINT (-122.423863310828 37.7534642823119)
E982106,1000 Block Of Howard  Street,San Francisco,CA,94103,09/10/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.40803011169321 37.779128538042805)
E982107,3600 Block Of 23rd  Street,San Francisco,CA,94110,09/10/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,POINT (-122.423863310828 37.7534642823119)
E982102,7000 Block Of Geary  Boulevard,San Francisco,CA,94121,09/10/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.49492296344262 37.779733842014046)
E982104,2300 Block Of 19th  Avenue,San Francisco,CA,94116,09/10/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.475835562926 37.74398039520412)
E982105,600 Block Of Silver  Avenue,San Francisco,CA,94134,09/10/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,POINT (-122.42213561749016 37.72890396350007)
E982094,2800 Block Of 23rd  Street,San Francisco,CA,94110,09/10/1998,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.40880326695097 37.75448042045857)
E982098,1800 Block Of Page  Street,San Francisco,CA,94117,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,POINT (-122.45124215746178 37.770470292001214)
E982082,1100 Block Of Fitzgerald  Avenue,San Francisco,CA,94124,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.39042296140923 37.72040701936683)
E982086,200 Block Of Ashton  Avenue,San Francisco,CA,94112,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,7,West of Twin Peaks,POINT (-122.46234132284198 37.72332895587923)
E982093,0 Block Of Burlwood  Drive,San Francisco,CA,94127,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,7,West of Twin Peaks,POINT (-122.45436373104951 37.73475981409707)
E982084,1500 Block Of Sutter  Street,San Francisco,CA,94109,09/09/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Japantown,POINT (-122.42584594321792 37.78697331576556)
E982087,900 Block Of Duncan  Street,San Francisco,CA,94131,09/09/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,8,Noe Valley,POINT (-122.44209529080173 37.74508441976274)
E982095,300 Block Of Sawyer  Street,San Francisco,CA,94134,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,POINT (-122.41406609269586 37.713762484894175)
E982091,2900 Block Of Sacramento  Street,San Francisco,CA,94115,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.44144944081576 37.78883378173534)
E982090,400 Block Of Vallejo  Street,San Francisco,CA,94133,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40435388682837 37.799189519691375)
E982099,1800 Block Of Page  Street,San Francisco,CA,94117,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,POINT (-122.45124215746178 37.770470292001214)
E982088,2200 Block Of 39th  Avenue,San Francisco,CA,94116,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.49738394887615 37.74490037721292)
E982097,1800 Block Of Page  Street,San Francisco,CA,94117,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,POINT (-122.45124215746178 37.770470292001214)
E982085,1300 Block Of 6th  Avenue,San Francisco,CA,94122,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Inner Sunset,POINT (-122.46296791446176 37.763249839013994)
E982083,1300 Block Of 6th  Avenue,San Francisco,CA,94122,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Inner Sunset,POINT (-122.46296791446176 37.763249839013994)
E982089,300 Block Of Vallejo  Street,San Francisco,CA,94133,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40282589057236 37.79927400997378)
E982096,1800 Block Of Page  Street,San Francisco,CA,94117,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,POINT (-122.45124215746178 37.770470292001214)
E982092,1600 Block Of 27th  Avenue,San Francisco,CA,94122,09/09/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.4853105241378 37.756656534976415)
E982081,4200 Block Of 21st  Street,San Francisco,CA,94114,09/08/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,POINT (-122.43830831592615 37.755432651116614)
E982080,1100 Block Of Sanchez  Street,San Francisco,CA,94114,09/08/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,8,Noe Valley,POINT (-122.42954867101756 37.75117085381405)
E982078,3700 Block Of 20th  Street,San Francisco,CA,94110,09/08/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,POINT (-122.42462241904953 37.758240926644646)
E982073,2400 Block Of Divisadero  Street,San Francisco,CA,94115,09/08/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.4413120615015 37.79206202420707)
E982069,900 Block Of Duncan  Street,San Francisco,CA,94131,09/08/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,8,Noe Valley,POINT (-122.44209529080173 37.74508441976274)
E982072,300 Block Of Arballo  Drive,San Francisco,CA,94132,09/08/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48306644173614 37.72083184136464)
E982076,1200 Block Of Grant  Avenue,San Francisco,CA,94133,09/08/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40704747763967 37.79832933408296)
E982075,0 Block Of Dunsmuir  Street,San Francisco,CA,94134,09/08/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41407640935495 37.7303565535787)
E982079,1200 Block Of 47th  Avenue,San Francisco,CA,94122,09/08/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.50712724994914 37.763179971362156)
E982070,200 Block Of Douglass  Street,San Francisco,CA,94114,09/08/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.4393656234464 37.76021292404105)
E982218,400 Block Of 18th  Avenue,San Francisco,CA,94121,09/08/1998,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.47710079094183 37.779475579721655)
E982077,1200 Block Of 3rd  Avenue,San Francisco,CA,94122,09/08/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Inner Sunset,POINT (-122.45985119113934 37.76479084565747)
E982074,500 Block Of Arballo  Drive,San Francisco,CA,94132,09/08/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48325155328331 37.71793072642696)
E982071,800 Block Of Irving  Street,San Francisco,CA,94122,09/08/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Inner Sunset,POINT (-122.46685074721825 37.764068284194046)
E982058,200 Block Of Amazon  Avenue,San Francisco,CA,94112,09/04/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Excelsior,POINT (-122.43830025571276 37.71652587988191)
E982051,1500 Block Of Market  Street,San Francisco,CA,94102,09/04/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,POINT (-122.4205654305704 37.7742515144943)
E982061,1200 Block Of 31st  Avenue,San Francisco,CA,94122,09/04/1998,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.49011914910884 37.7639348524231)
E982048,1000 Block Of Oak  Street,San Francisco,CA,94117,09/04/1998,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,POINT (-122.43657629007245 37.7731853678869)
E982066,600 Block Of Lyon  Street,San Francisco,CA,94117,09/04/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Lone Mountain/USF,POINT (-122.44315841605084 37.77670389287925)
E982063,100 Block Of Freelon  Street,San Francisco,CA,94107,09/04/1998,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.39773151433639 37.77814398435376)
E982056,400 Block Of Serrano  Drive,San Francisco,CA,94132,09/04/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48045074948287 37.71901186772143)
E982064,1100 Block Of Key  Avenue,San Francisco,CA,94124,09/04/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.39865552567625 37.720350346574456)
E982068,1100 Block Of Carolina  Street,San Francisco,CA,94107,09/04/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Potrero Hill,POINT (-122.39948158509868 37.75413522647247)
E982065,300 Block Of Arballo  Drive,San Francisco,CA,94132,09/04/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48306644173614 37.72083184136464)
E982054,700 Block Of Elizabeth  Street,San Francisco,CA,94114,09/04/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,POINT (-122.43746921401286 37.751949045780904)
E982049,3300 Block Of 17th  Street,San Francisco,CA,94110,09/04/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,9,Mission,POINT (-122.41997785336775 37.76345719345282)
E982059,2100 Block Of Judah  Street,San Francisco,CA,94122,09/04/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,4,Sunset/Parkside,POINT (-122.48502844641186 37.7612915891602)
